"word1","word2","n"
"conducting","environmental",3
"construction","companies",3
"construction","laws",3
"creek","nature",3
"dating","service",3
"department","applicants",3
"detector","screenings",3
"disabled","person's",3
"disorder","addiction",3
"display","calorie",3
"dna","samples",3
"drugs","alcohol",3
"education","network",3
"emission","limits",3
"environmental","review",3
"experiencing","opioid",3
"financial","education",3
"fire","coverage",3
"firefighters","killed",3
"foreign","insurance",3
"free","application",3
"free","sheltered",3
"gang","activity",3
"grow","living",3
"growth","industries",3
"hail","livery",3
"handled","discipline",3
"history","checks",3
"hoisting","machine",3
"host","bingo",3
"hosts","bingo",3
"identify","remains",3
"improvement","program",3
"indoor","pool",3
"industrial","laundries",3
"insurance","companies",3
"linear","accelerator",3
"live","performance",3
"livery","permit",3
"living","organisms",3
"manufacturing","industries",3
"medical","linear",3
"middle","schools",3
"mobile","vendors",3
"nature","centers",3
"nature","walk",3
"newtown","creek",3
"nonprofits","connected",3
"nyc","businesses",3
"offers","college",3
"office","worker",3
"operate","equipment",3
"operators","grant",3
"opioids","overdose",3
"outreach","campaign",3
"overdose","addiction",3
"overdose","prevention",3
"owned","construction",3
"owned","vehicles",3
"parent","association",3
"performance","applying",3
"person's","mailbox",3
"phone","rules",3
"police","officers",3
"pool","operators",3
"pool","reopening",3
"post","office",3
"posting","requirements",3
"procedure","ulurp",3
"project","sponsors",3
"provide","dna",3
"provide","fire",3
"provide","required",3
"public","middle",3
"pursuing","storefront",3
"raccoon","roundworm",3
"radiation","therapy",3
"radioactive","materials",3
"random","unannounced",3
"reduce","gang",3
"reopening","rules",3
"report","failed",3
"report","sign",3
"required","information",3
"requirements","information",3
"residential","rental",3
"resiliency","project",3
"retail","service",3
"review","procedure",3
"roundworm","infection",3
"running","air",3
"safety","materials",3
"school","choice",3
"school","staff",3
"screening","report",3
"service","driver",3
"sheltered","bike",3
"shuttered","venue",3
"smoking","advertisement",3
"specific","site",3
"staff","handled",3
"storefront","improvement",3
"storefront","improvements",3
"street","hail",3
"streets","safer",3
"supports","apprentices",3
"teaches","students",3
"technical","manual",3
"tenant","screening",3
"therapeutic","medical",3
"therapy","unit",3
"tlc","street",3
"tow","business",3
"tow","trucks",3
"traffic","fatalities",3
"transport","laundry",3
"truck","company",3
"unannounced","metal",3
"uniform","land",3
"upsetting","anti",3
"vendors","report",3
"venue","operators",3
"visitor","center",3
"volunteer","fire",3
"volunteer","organizations",3
"youth","advisor",3
"youth","advisory",3
"311","application",2
"6th","7th",2
"8th","graders",2
"add","chemicals",2
"admission","price",2
"adults","ages",2
"ages","18",2
"amusement","arcade",2
"application","programming",2
"avenue","subway",2
"baker's","oven",2
"building's","drinking",2
"called","check",2
"car","window",2
"cell","phones",2
"check","loans",2
"child","health",2
"child","left",2
"choice","program",2
"city","map",2
"clinic","record",2
"college","graduates",2
"commercial","purposes",2
"company","membership",2
"construction","contracts",2
"consulting","programs",2
"consumer","protection",2
"cremates","deceased",2
"d68","virus",2
"deceased","bodies",2
"dental","clinic",2
"determine","fares",2
"discuss","education",2
"education","policy",2
"emotional","health",2
"energy","conservation",2
"enterovirus","ev",2
"equipment","acceptance",2
"ev","d68",2
"exhibit","exotic",2
"flu","prevention",2
"flu","shots",2
"food","distributors",2
"free","poster",2
"garden","initiatives",2
"government","building",2
"health","dental",2
"health","forms",2
"health","topics",2
"healthier","products",2
"hiring","rules",2
"historical","societies",2
"holiday","season",2
"horse","race",2
"horse","racing",2
"horseback","riding",2
"hpv","health",2
"human","papillomavirus",2
"improve","reading",2
"improve","safety",2
"including","flu",2
"interface","api",2
"interim","multiple",2
"jewelry","appraisal",2
"joint","living",2
"licensed","fire",2
"licensed","welder",2
"manual","providing",2
"mental","illness",2
"mini","guide",2
"misleading","jewelry",2
"month","internship",2
"motion","picture",2
"movies","commercial",2
"multiple","dwelling",2
"nasal","spray",2
"newsrack","owners",2
"nyc","law",2
"palm","card",2
"papillomavirus","hpv",2
"payday","loans",2
"pedicab","drivers",2
"photo","contest",2
"picture","projection",2
"poster","flyer",2
"prepare","public",2
"prevention","including",2
"probationer's","restitution",2
"programming","interface",2
"programs","ssps",2
"projection","machine",2
"promote","healthier",2
"promotes","stair",2
"protection","tips",2
"providing","guidelines",2
"public","speaking",2
"purposes","science",2
"race","licenses",2
"racing","tickets",2
"reading","writing",2
"recent","college",2
"register","terminations",2
"registration","forms",2
"request","department",2
"requesting","money",2
"require","contractors",2
"required","horse",2
"required","permits",2
"respiratory","illness",2
"riding","trails",2
"school","garden",2
"science","education",2
"seminar","program",2
"sign","hanger",2
"single","adults",2
"smoked","food",2
"speaking","skills",2
"spray","vaccines",2
"ssps","operating",2
"substance","misuse",2
"subway","construction",2
"suppression","contractor",2
"syringe","service",2
"tax","preparer",2
"tax","relief",2
"term","property",2
"theater","technicians",2
"tourette","syndrome",2
"toy","donations",2
"trails","run",2
"unwanted","car",2
"water","supply",2
"window","washing",2
"access","defibrillators",1
"adult","dating",1
"age","specific",1
"ages","1",1
"alliance","program",1
"amalgam","separator",1
"application","process",1
"baseball","leagues",1
"biotechnology","tax",1
"brightly","colored",1
"brownfield","cleanup",1
"buildings","job",1
"business","advertising",1
"business","education",1
"cafe","heater",1
"cards","promoting",1
"certification","class",1
"charitable","purposes",1
"choice","transfer",1
"city","certified",1
"city","evaluate",1
"city","municipal",1
"city's","charter",1
"coated","items",1
"commission","responsible",1
"comptroller's","office",1
"concrete","testing",1
"construction","related",1
"contract","opportunities",1
"corporate","alliance",1
"cost","fitness",1
"cost","resources",1
"dating","violence",1
"defibrillator","aed",1
"dental","amalgam",1
"describes","convenient",1
"develop","effective",1
"dry","painted",1
"drying","oven",1
"dsny","test",1
"education","program",1
"effective","management",1
"emotional","development",1
"employee","ownership",1
"enforces","court",1
"environmental","impact",1
"executive","business",1
"expedited","partner",1
"fake","guns",1
"farm","prescriptions",1
"federal","contracts",1
"films","produced",1
"finance","authority",1
"fitness","activities",1
"free","subway",1
"gap","service",1
"hanger","license",1
"hansen's","disease",1
"health","initiative",1
"health","record",1
"heart","age",1
"heater","permit",1
"helps","businesses",1
"hiv","status",1
"hookah","establishments",1
"illegal","ticket",1
"including","nyc",1
"industrial","businesses",1
"insurance","options",1
"laboratory","license",1
"lacquered","varnished",1
"layaway","plan",1
"letter","required",1
"licensed","rigger",1
"licensed","sign",1
"management","skills",1
"manhole","installations",1
"media","entertainment",1
"move","forward",1
"municipal","water",1
"opioid","overdose",1
"owned","building",1
"owned","companies",1
"painted","lacquered",1
"palm","cards",1
"partner","therapy",1
"personal","health",1
"planning","conferences",1
"plastic","straws",1
"pocket","billiards",1
"pool","billiards",1
"potential","environmental",1
"pre","qualified",1
"prepare","prescription",1
"prepares","staff",1
"prescription","formula",1
"prescriptions","program",1
"preventing","teen",1
"prevention","poster",1
"printed","materials",1
"program","partners",1
"promoting","nyc",1
"provide","seating",1
"provide","youth",1
"providing","plastic",1
"public","access",1
"qualified","city",1
"receive","snap",1
"red","sign",1
"related","firms",1
"reproductive","justice",1
"request","lists",1
"request","testing",1
"responder","requirements",1
"risk","children",1
"sale","involving",1
"salvage","customers",1
"sanitation","salvage",1
"saving","money",1
"scaffold","safety",1
"seating","information",1
"secondhand","firearms",1
"selling","carpets",1
"sells","secondhand",1
"sells","toy",1
"seniors","learn",1
"sidewalk","cafe",1
"snap","food",1
"social","emotional",1
"solicit","donations",1
"specific","contract",1
"specific","pamphlets",1
"splash","sticks",1
"stamps","recipients",1
"status","health",1
"stop","hiv",1
"store","closing",1
"straws","splash",1
"stuff","program",1
"subway","travel",1
"supervisory","role",1
"surface","coated",1
"tax","lot",1
"technology","firms",1
"teen","mental",1
"testing","laboratory",1
"ticket","sale",1
"ticket","seller",1
"trade","organizations",1
"trained","responder",1
"transfer","tutoring",1
"travel","passes",1
"warning","signs",1
"water","finance",1
"york","health",1
"youth","baseball",1
"youth","services",1
NA,NA,1
