"word1","word2","n"
"partner","therapy",2
"planning","conferences",2
"pocket","billiard",2
"pool","billiard",2
"preventing","teen",2
"printed","materials",2
"private","community",2
"provide","seating",2
"public","golf",2
"rat","urine",2
"reduce","gang",2
"registration","forms",2
"rehabilitate","buildings",2
"related","firms",2
"related","fraud",2
"rent","units",2
"report","hurricane",2
"requesting","money",2
"resilience","competition",2
"responder","requirements",2
"sandy","related",2
"school","leadership",2
"seating","information",2
"sells","toy",2
"service","business",2
"services","initiative",2
"social","emotional",2
"specific","pamphlets",2
"status","health",2
"stop","hiv",2
"street","banner",2
"street","hail",2
"summer","jobs",2
"support","school",2
"tailored","programs",2
"tanning","establishments",2
"testing","laboratory",2
"thriving","businesses",2
"ticket","seller",2
"tlc","street",2
"trade","organizations",2
"train","pets",2
"trained","responder",2
"treatment","plants",2
"truck","meters",2
"truck","mounted",2
"untreated","sewage",2
"unwanted","car",2
"warning","posters",2
"water","sprinkler",2
"window","washing",2
"youth","baseball",2
"1","2",1
"12","schools",1
"2020","21",1
"21","annual",1
"6th","7th",1
"8th","graders",1
"access","defibrillators",1
"active","design",1
"add","chemicals",1
"adults","ages",1
"affects","people",1
"ages","18",1
"aging's","public",1
"alliance","program",1
"amusement","arcade",1
"annual","plan",1
"anti","smoking",1
"appeal","land",1
"application","process",1
"brooklyn","cyclones",1
"building's","drinking",1
"business","advertising",1
"business","employees",1
"cards","promoting",1
"chain","food",1
"child","injury",1
"choice","transfer",1
"city","certified",1
"coated","items",1
"completing","health",1
"construction","fences",1
"construction","laws",1
"contract","opportunities",1
"corporate","alliance",1
"critical","business",1
"cyclones","including",1
"d68","virus",1
"deadly","disease",1
"design","guide",1
"develop","effective",1
"dry","painted",1
"drying","oven",1
"educational","resources",1
"effective","management",1
"eligible","families",1
"emotional","health",1
"enrollment","application",1
"enter","restricted",1
"enterovirus","ev",1
"equipment","installer",1
"establishments","posting",1
"estimate","hope",1
"ev","d68",1
"filing","representative",1
"food","distributors",1
"free","subway",1
"garden","initiatives",1
"graduate","school",1
"grow","living",1
"health","education",1
"health","initiative",1
"health","topics",1
"healthier","products",1
"helps","businesses",1
"homeless","outreach",1
"horse","race",1
"id","cards",1
"improve","reading",1
"including","nyc",1
"industrial","businesses",1
"injury","prevention",1
"joint","living",1
"lacquered","varnished",1
"licensed","oil",1
"living","organisms",1
"management","skills",1
"manhole","installations",1
"nature","centers",1
"oil","burning",1
"operate","equipment",1
"outreach","population",1
"owned","building",1
"owner's","family",1
"painted","lacquered",1
"palm","cards",1
"population","estimate",1
"posting","warnings",1
"prepare","prescription",1
"prepares","staff",1
"prescription","formula",1
"program","partners",1
"promote","healthier",1
"promoting","nyc",1
"provide","youth",1
"public","access",1
"public","speaking",1
"qualified","city",1
"race","licenses",1
"reading","writing",1
"recycling","materials",1
"registered","filing",1
"related","activities",1
"request","lists",1
"required","horse",1
"research","project",1
"respiratory","illness",1
"rewards","eligible",1
"risk","children",1
"sale","involving",1
"school","garden",1
"school","scholarships",1
"school","shopping",1
"selling","carpets",1
"service","establishments",1
"smoking","advertisement",1
"sodium","content",1
"speaking","skills",1
"specific","contract",1
"specific","site",1
"store","closing",1
"subway","travel",1
"supervisory","role",1
"surface","coated",1
"teen","mental",1
"temporary","artwork",1
"theater","technicians",1
"tourette","syndrome",1
"toy","safety",1
"transfer","tutoring",1
"travel","passes",1
"university","research",1
"unregistered","1",1
"upsetting","anti",1
"water","supply",1
"york","health",1
"york","university",1
"youth","services",1
